DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
gfx90a [0x989f];3;10;10;5;30000;804.6;13;10;1;3;1;1;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;10;10;6;30000;869.0;15;10;1;3;1;-2;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;10;10;7;30000;926.0;15;10;1;3;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;10;10;10;30000;969.9;13;10;1;1;1;-1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;10;16;30000;1063.3;12;10;1;1;1;0;-2;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;10;10;23;30000;1089.0;12;10;1;1;1;0;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;10;16;10;30000;1397.8;15;10;1;1;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;16;16;30000;1542.3;15;10;1;1;1;1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;10;23;10;30000;1545.3;15;10;1;1;1;1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;10;23;23;30000;1332.7;3;8;1;8;1;-2;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;11;3;3;30000;251.7;12;11;1;3;1;1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;3;11;30000;344.2;12;11;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;11;4;4;30000;397.0;13;11;1;2;1;0;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;11;4;11;30000;455.5;12;11;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;11;5;5;30000;493.1;12;11;1;11;1;-2;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;11;5;11;30000;562.6;10;11;1;1;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;6;6;30000;589.6;13;11;1;7;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;6;11;30000;644.8;15;11;1;1;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;11;7;7;30000;702.3;12;11;1;3;1;-1;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;11;7;11;30000;503.5;3;8;1;4;1;-1;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;11;11;3;30000;681.0;15;11;1;4;1;1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;11;11;4;30000;828.8;15;11;1;5;1;1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;11;11;5;30000;883.7;20;11;1;2;1;-2;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;11;6;30000;914.5;15;11;1;5;1;-1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;11;7;30000;675.9;4;8;1;4;1;0;2;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;11;11;11;30000;922.0;15;11;1;7;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;11;16;30000;802.9;3;8;1;8;1;-1;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;11;11;23;30000;1180.3;15;11;1;1;1;1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;11;16;11;30000;1402.1;15;11;1;1;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;11;16;16;30000;1084.9;3;8;1;7;1;0;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;11;23;11;30000;1643.0;15;11;1;1;1;-1;-2;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;11;23;23;30000;1436.9;3;8;1;10;1;-1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;12;3;3;30000;262.0;13;12;1;1;1;1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;3;12;30000;367.4;10;12;1;1;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;4;4;30000;390.6;13;12;1;5;1;1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;4;12;30000;433.4;12;12;1;1;12;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;5;5;30000;493.3;15;12;1;2;1;-2;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;5;12;30000;602.1;12;12;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;6;6;30000;613.7;15;12;1;1;1;-1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;6;12;30000;710.1;10;12;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;7;7;30000;716.5;15;12;1;5;1;1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;7;12;30000;802.8;12;12;1;1;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;12;3;30000;776.5;15;12;1;1;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;12;4;30000;907.4;20;12;1;7;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;12;12;5;30000;691.1;7;8;1;9;1;-1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;12;12;6;30000;992.1;15;12;1;1;1;0;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;12;12;7;30000;1074.1;15;12;1;9;1;-1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;12;12;30000;1023.5;15;12;1;12;1;1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;12;12;16;30000;1316.6;12;12;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;12;23;30000;929.8;3;8;1;6;1;-1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;12;16;12;30000;1107.0;4;8;1;2;1;0;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;12;16;16;30000;1620.3;15;12;1;1;1;1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;12;23;12;30000;1760.2;15;12;1;1;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;12;23;23;30000;1536.2;3;8;1;4;1;-2;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;13;13;13;30000;1014.3;12;13;1;6;1;1;0;0;1;0;1;0;2;0;0;0
gfx90a [0x989f];3;13;13;23;30000;1456.6;12;13;1;1;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;13;13;32;30000;1082.8;2;8;1;12;13;-1;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;13;23;13;30000;1451.8;13;8;1;2;1;0;0;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;13;23;23;30000;1625.2;3;8;1;13;1;-1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;14;14;30000;1370.5;12;14;1;1;1;0;0;0;0;0;1;0;0;1;0;0
gfx90a [0x989f];3;14;14;23;30000;1534.8;15;14;1;1;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;14;14;29;30000;1211.7;2;8;1;8;14;-2;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;14;14;32;30000;1196.9;3;8;1;5;1;-1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;23;14;30000;1574.2;13;8;1;5;1;-1;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;23;23;30000;1698.1;2;8;1;4;1;-1;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;29;14;30000;1659.1;19;8;1;8;1;-2;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;14;29;29;30000;2014.1;2;8;1;5;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;29;32;30000;2065.8;4;8;1;12;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;14;32;14;30000;2003.0;20;8;1;8;1;1;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;14;32;29;30000;2166.5;2;8;1;13;1;-2;1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;14;32;32;30000;2236.5;3;8;1;6;1;1;0;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;15;15;15;30000;1255.8;13;8;1;13;1;0;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;15;15;23;30000;1344.7;3;8;1;13;1;-1;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;15;23;15;30000;1631.0;20;8;1;15;1;0;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;15;23;23;30000;1769.3;3;8;1;9;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;3;3;30000;286.8;15;16;1;14;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;16;3;16;30000;384.1;10;16;1;1;1;1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;16;4;4;30000;411.7;15;16;1;1;1;0;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;16;4;16;30000;341.6;4;8;1;7;1;1;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;16;5;5;30000;390.5;21;8;1;15;1;-2;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;5;16;30000;442.2;4;8;1;2;1;1;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;6;6;30000;637.6;12;16;1;16;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;16;6;16;30000;758.0;12;16;1;1;1;-1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;16;7;7;30000;757.4;10;16;1;1;1;-1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;16;7;16;30000;784.3;12;16;1;8;1;-1;-1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;16;8;8;30000;884.2;10;16;1;1;1;1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;16;8;16;30000;919.2;4;8;1;1;1;0;-2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;9;9;30000;899.1;6;8;1;2;1;-2;0;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;9;16;30000;995.3;5;8;1;1;1;-2;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;10;10;30000;964.6;4;8;1;2;1;0;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;10;16;30000;1091.6;5;8;1;11;1;-1;0;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;11;11;30000;1088.7;6;8;1;12;1;0;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;11;16;30000;1164.4;5;8;1;6;1;0;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;12;12;30000;1144.1;5;8;1;7;1;0;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;12;16;30000;1258.2;5;8;1;12;1;0;2;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;16;16;3;30000;937.0;24;16;1;11;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;16;16;4;30000;1182.8;25;8;1;1;1;-1;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;5;30000;1224.9;25;16;1;5;1;0;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;6;30000;1381.0;25;8;1;12;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;7;30000;1395.0;25;8;1;5;1;-2;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;8;30000;1494.6;25;8;1;11;1;-2;-2;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;16;16;9;30000;1472.0;26;8;1;10;1;0;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;10;30000;1560.4;25;8;1;8;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;11;30000;1456.1;40;8;1;8;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;12;30000;1517.4;26;8;1;10;1;1;2;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;16;16;16;30000;1564.3;5;8;1;5;1;0;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;16;23;30000;1583.8;4;8;1;4;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;16;23;16;30000;1969.8;50;8;1;7;1;-1;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;16;23;23;30000;2053.2;50;8;1;9;1;-2;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;17;17;17;30000;1421.5;19;17;1;17;1;-2;3;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;17;17;23;30000;1562.2;3;8;1;6;1;-1;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;17;17;32;30000;1542.2;3;8;1;14;17;-1;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;17;17;35;30000;1438.1;2;8;1;2;17;-1;2;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;17;23;17;30000;2070.0;15;17;1;1;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;17;23;23;30000;2269.2;15;17;1;1;1;1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;17;32;17;30000;2481.8;20;17;1;1;1;0;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;17;32;35;30000;1850.4;3;8;1;17;1;-1;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;17;35;17;30000;2471.5;20;17;1;1;1;0;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;17;35;32;30000;2011.2;4;8;1;10;1;0;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;17;35;35;30000;2779.9;12;17;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;18;18;18;30000;1605.5;3;8;1;13;1;-2;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;18;18;23;30000;1700.6;3;8;1;16;1;0;3;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;18;23;18;30000;1594.3;3;8;1;14;1;-2;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;18;23;23;30000;1634.7;4;8;1;2;1;1;-1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;19;19;19;30000;1745.7;20;8;1;12;1;-1;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;19;19;23;30000;1817.8;3;8;1;9;1;1;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;23;23;23;30000;2223.9;20;23;1;1;23;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;28;28;28;30000;2193.7;4;16;1;12;28;-2;4;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;32;32;32;30000;3316.0;7;16;1;20;1;-1;2;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;35;17;17;30000;1807.4;5;8;1;35;1;-2;-1;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;35;17;32;30000;1875.3;20;35;1;17;1;0;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;35;17;35;30000;1558.2;5;8;1;31;1;-2;5;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;35;32;17;30000;2310.9;41;8;1;30;1;1;0;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;35;32;35;30000;3162.8;15;35;1;4;1;1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;35;35;17;30000;2347.4;17;8;1;11;1;-2;5;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;35;35;32;30000;2302.4;21;8;1;28;35;-2;5;0;0;0;1;0;1;0;0;0
gfx90a [0x989f];3;35;35;35;30000;3136.3;15;35;1;13;1;1;-2;0;0;0;1;0;2;2;0;0
